time="2026-09-16T08:58:04Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
time="2026-09-16T08:58:04Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.hardware.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
cray-reds-vault-loader-1  | Connecting to Vault...
cray-smd-1                      | 2026/09/16 08:31:33.001361 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/EventService/RedfishEndpoints/x1025c7s4b4 doServiceEndpointGetV2 1.025803ms
cray-capmc-1                    | 2026/09/16 08:39:18 capmcd.go:170: Info: <-- 172.18.0.40:48316 HTTP POST /capmc/v1/get_xname_status
cray-smd-1                      | 2026/09/16 08:31:33.014758 hmsds-tx-postgres.go:3587: Info: GetServiceEndpointByIDTx([x1025c7s4b4 SessionService]) returned 0 EPs.
cray-hms-hmcollector-poll-1     | 2026/09/16 08:47:15 [DEBUG] GET https://x1000c0b0/redfish/v1/EventService/Subscriptions/1
cray-smd-1                      | 2026/09/16 08:31:33.014772 hmsds-tx-postgres.go:3668: Info: GetServiceEndpointByIDTx(): no matches: 
cray-hms-hmcollector-poll-1     | 2026/09/16 08:47:15 [DEBUG] GET https://x1000c0s4b0/redfish/v1/EventService/Subscriptions/1
cray-smd-1                      | 2026/09/16 08:31:33.014779 hmsds-tx-postgres.go:3619: Info: GetServiceEndpointByIDTx(SessionService,x1025c7s4b4) matched no entry.
cray-hms-hmcollector-poll-1     | 2026/09/16 08:47:15 [DEBUG] GET https://x1000c0s2b1/redfish/v1/EventService/Subscriptions
cray-smd-1                      | 2026/09/16 08:31:33.015058 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/SessionService/RedfishEndpoints/x1025c7s4b4 doServiceEndpointGetV2 1.066307ms
cray-smd-1                      | 2026/09/16 08:31:33.029455 hmsds-tx-postgres.go:3587: Info: GetServiceEndpointByIDTx([x1025c7s4b4 UpdateService]) returned 0 EPs.
cray-smd-1                      | 2026/09/16 08:31:33.029471 hmsds-tx-postgres.go:3668: Info: GetServiceEndpointByIDTx(): no matches: 
cray-smd-1                      | 2026/09/16 08:31:33.029478 hmsds-tx-postgres.go:3619: Info: GetServiceEndpointByIDTx(UpdateService,x1025c7s4b4) matched no entry.
cray-smd-1                      | 2026/09/16 08:31:33.029740 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/UpdateService/RedfishEndpoints/x1025c7s4b4 doServiceEndpointGetV2 1.038885ms
cray-smd-1                      | 2026/09/16 08:31:33.044671 smd-api.go:2648: doServiceEndpointGet(): Lookup failure: (AccountService,x1025000c7s4b4) Argument was not a valid xname ID
cray-smd-1                      | 2026/09/16 08:31:33.044701 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/AccountService/RedfishEndpoints/x1025000c7s4b4 doServiceEndpointGetV2 418.72µs
cray-smd-1                      | 2026/09/16 08:31:33.058485 smd-api.go:2648: doServiceEndpointGet(): Lookup failure: (EventService,x1025000c7s4b4) Argument was not a valid xname ID
cray-smd-1                      | 2026/09/16 08:31:33.058512 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/EventService/RedfishEndpoints/x1025000c7s4b4 doServiceEndpointGetV2 369.739µs
cray-smd-1                      | 2026/09/16 08:31:33.073233 smd-api.go:2648: doServiceEndpointGet(): Lookup failure: (SessionService,x1025000c7s4b4) Argument was not a valid xname ID
cray-smd-1                      | 2026/09/16 08:31:33.073267 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/SessionService/RedfishEndpoints/x1025000c7s4b4 doServiceEndpointGetV2 366.349µs
cray-smd-1                      | 2026/09/16 08:31:33.087092 smd-api.go:2648: doServiceEndpointGet(): Lookup failure: (UpdateService,x1025000c7s4b4) Argument was not a valid xname ID
cray-smd-1                      | 2026/09/16 08:31:33.087124 logger.go:41: GET /hsm/v2/Inventory/ServiceEndpoints/UpdateService/RedfishEndpoints/x1025000c7s4b4 doServiceEndpointGetV2 341.589µs
cray-smd-1                      | 2026/09/16 08:31:33.102541 logger.go:41: GET /hsm/v2/Subscriptions/SCN doGetSCNSubscriptionV2 691.168µs
cray-smd-1                      | 2026/09/16 08:31:33.113304 logger.go:41: GET /hsm/v2/Subscriptions/SCN/1 doGetSCNSubscriptionV2 720.129µs
cray-smd-1                      | 2026/09/16 08:31:34.675179 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([Node Compute False]) returned 33 comps.
cray-smd-1                      | 2026/09/16 08:31:34.675578 logger.go:41: GET /hsm/v2/State/Components?type=Node&role=Compute&locked=False doComponentsGetV2 1.350262ms
cray-smd-1                      | 2026/09/16 08:31:34.710106 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:34.710426 logger.go:41: GET /hsm/v2/State/Components?id=x3000c0s6b0n0 doComponentsGetV2 1.099071ms
cray-smd-1                      | 2026/09/16 08:31:34.711752 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:34.712094 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0 doComponentEndpointsGetV2 1.328134ms
cray-smd-1                      | 2026/09/16 08:31:34.714487 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:34.715911 logger.go:41: POST /hsm/v2/locks/service/reservations doCompLocksServiceReservationCreateV2 2.194245ms
cray-smd-1                      | 2026/09/16 08:31:34.720720 hmsds-tx-postgres.go:462: Info: GetComponentsQueryTx([x3000c0s6b0n0]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:34.720974 logger.go:41: POST /hsm/v2/State/Components/Query doComponentsQueryPostV2 948.724µs
cray-smd-1                      | 2026/09/16 08:31:34.722025 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:34.722306 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0 doComponentEndpointsGetV2 1.078352ms
cray-smd-1                      | 2026/09/16 08:31:34.723027 hmsds-tx-postgres.go:1726: Info: GetPowerMapsAllTx([]) returned 0 entries.
cray-smd-1                      | 2026/09/16 08:31:34.723036 hmsds-tx-postgres.go:1763: Info: GetPowerMapByIDTx() matched 0.
cray-smd-1                      | 2026/09/16 08:31:34.723285 logger.go:41: GET /hsm/v2/sysinfo/powermaps doPowerMapsGetV2 590.587µs
cray-smd-1                      | 2026/09/16 08:31:36.721451 logger.go:41: POST /hsm/v2/locks/service/reservations/release doCompLocksServiceReservationReleaseV2 1.283243ms
cray-smd-1                      | 2026/09/16 08:31:36.732792 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:36.733021 logger.go:41: GET /hsm/v2/State/Components?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentsGetV2 1.076545ms
cray-smd-1                      | 2026/09/16 08:31:36.734358 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:36.734716 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentEndpointsGetV2 1.37009ms
cray-smd-1                      | 2026/09/16 08:31:36.868796 hmsds-tx-postgres.go:2631: Info: GetRFEndpointsFilterTx([]) returned 19 EPs.
cray-smd-1                      | 2026/09/16 08:31:36.869088 logger.go:41: GET /hsm/v2/Inventory/RedfishEndpoints doRedfishEndpointsGetV2 975.481µs
cray-smd-1                      | 2026/09/16 08:31:37.750144 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:37.750432 logger.go:41: GET /hsm/v2/State/Components?id=x3000c0s6b0n0 doComponentsGetV2 1.093253ms
cray-smd-1                      | 2026/09/16 08:31:37.751645 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:37.751984 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0 doComponentEndpointsGetV2 1.226985ms
cray-smd-1                      | 2026/09/16 08:31:37.753595 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:37.754610 logger.go:41: POST /hsm/v2/locks/service/reservations doCompLocksServiceReservationCreateV2 1.558791ms
cray-smd-1                      | 2026/09/16 08:31:37.760019 hmsds-tx-postgres.go:462: Info: GetComponentsQueryTx([x3000c0s6b0n0]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:37.760241 logger.go:41: POST /hsm/v2/State/Components/Query doComponentsQueryPostV2 914.16µs
cray-smd-1                      | 2026/09/16 08:31:37.761366 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:37.761636 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0 doComponentEndpointsGetV2 1.101098ms
cray-smd-1                      | 2026/09/16 08:31:37.762422 hmsds-tx-postgres.go:1726: Info: GetPowerMapsAllTx([]) returned 0 entries.
cray-smd-1                      | 2026/09/16 08:31:37.762436 hmsds-tx-postgres.go:1763: Info: GetPowerMapByIDTx() matched 0.
cray-smd-1                      | 2026/09/16 08:31:37.762675 logger.go:41: GET /hsm/v2/sysinfo/powermaps doPowerMapsGetV2 706.606µs
cray-smd-1                      | 2026/09/16 08:31:37.765629 logger.go:41: POST /hsm/v2/locks/service/reservations/check doCompLocksServiceReservationCheckV2 712.339µs
cray-smd-1                      | 2026/09/16 08:31:37.767349 logger.go:41: POST /hsm/v2/locks/service/reservations/check doCompLocksServiceReservationCheckV2 603.176µs
cray-smd-1                      | 2026/09/16 08:31:39.203995 logger.go:41: POST /hsm/v2/locks/service/reservations/check doCompLocksServiceReservationCheckV2 936.091µs
cray-smd-1                      | 2026/09/16 08:31:39.760073 logger.go:41: POST /hsm/v2/locks/service/reservations/release doCompLocksServiceReservationReleaseV2 1.130884ms
cray-smd-1                      | 2026/09/16 08:31:39.770826 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:39.771054 logger.go:41: GET /hsm/v2/State/Components?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentsGetV2 999.089µs
cray-smd-1                      | 2026/09/16 08:31:39.772290 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:39.772591 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentEndpointsGetV2 1.26633ms
cray-smd-1                      | 2026/09/16 08:31:40.789779 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:40.790073 logger.go:41: GET /hsm/v2/State/Components?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentsGetV2 1.131338ms
cray-smd-1                      | 2026/09/16 08:31:40.791436 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:40.791771 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentEndpointsGetV2 1.399664ms
cray-smd-1                      | 2026/09/16 08:31:41.807901 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:41.808162 logger.go:41: GET /hsm/v2/State/Components?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentsGetV2 1.114196ms
cray-smd-1                      | 2026/09/16 08:31:41.809410 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:41.809700 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentEndpointsGetV2 1.256701ms
cray-smd-1                      | 2026/09/16 08:31:42.825520 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:42.825807 logger.go:41: GET /hsm/v2/State/Components?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentsGetV2 1.173709ms
cray-smd-1                      | 2026/09/16 08:31:42.827055 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:42.827378 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentEndpointsGetV2 1.270614ms
cray-smd-1                      | 2026/09/16 08:31:43.844297 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:43.844565 logger.go:41: GET /hsm/v2/State/Components?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentsGetV2 1.205624ms
cray-smd-1                      | 2026/09/16 08:31:43.845827 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:43.846133 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentEndpointsGetV2 1.292506ms
cray-smd-1                      | 2026/09/16 08:31:44.862065 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:44.862366 logger.go:41: GET /hsm/v2/State/Components?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentsGetV2 1.230632ms
cray-smd-1                      | 2026/09/16 08:31:44.863645 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:44.863940 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentEndpointsGetV2 1.290071ms
cray-smd-1                      | 2026/09/16 08:31:45.879488 hmsds-tx-postgres.go:462: Info: GetComponentsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 comps.
cray-smd-1                      | 2026/09/16 08:31:45.879788 logger.go:41: GET /hsm/v2/State/Components?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentsGetV2 1.161173ms
cray-smd-1                      | 2026/09/16 08:31:45.881077 hmsds-tx-postgres.go:3243: Info: GetCompEndpointsFilterTx([x3000c0s6b0n0 CabinetPDUPowerConnector CabinetPDUOutlet Chassis RouterModule HSNBoard ComputeModule Node]) returned 1 EPs.
cray-smd-1                      | 2026/09/16 08:31:45.881375 logger.go:41: GET /hsm/v2/Inventory/ComponentEndpoints?id=x3000c0s6b0n0&type=CabinetPDUPowerConnector&type=CabinetPDUOutlet&type=Chassis&type=RouterModule&type=HSNBoard&type=ComputeModule&type=Node doComponentEndpointsGetV2 1.305041ms
